datetime,PM2.5,PM10,SO2,NO2,CO
2013-04-02,2.9857142857142858,2.683333333333333,0.7010770000000001,0.6895833333333333,0.33378125
2013-04-03,3.5892857142857144,3.8866666666666667,0.7851283333333333,0.996875,0.3655677083333333
2013-04-04,2.0261904761904765,2.1441666666666666,0.778231,0.815625,0.5535677083333334
2013-04-05,1.7011904761904761,1.1508333333333334,0.295,0.475,0.30986458333333333
2013-04-06,0.3238095238095238,0.405,0.1225,0.24114583333333334,0.0921875
2013-04-07,2.282142857142857,2.3191666666666664,0.6681026666666666,0.7421875,0.3083020833333333
2013-04-08,0.6690476190476191,2.4025,0.11083333333333334,0.19322916666666667,0.090625
2013-04-09,0.34047619047619043,0.54,0.0875,0.11927083333333333,0.08541666666666667
2013-04-10,0.42142857142857143,0.49166666666666664,0.09678333333333333,0.2985790104166667,0.09947916666666667
2013-04-11,0.5809523809523809,0.7966666666666667,0.17154666666666668,0.63882453125,0.17447916666666666
2013-04-12,1.5119047619047619,1.9525,0.4557073333333333,0.89210484375,0.221875
2013-04-13,1.8809523809523807,2.4133333333333336,0.575718,0.7145833333333333,0.18434375
2013-04-14,0.9964285714285714,1.7133333333333334,0.2333333333333333,0.3338541666666667,0.1296875
2013-04-15,2.0916666666666663,2.791666666666667,0.7362053333333334,0.5598958333333333,0.3613958333333333
2013-04-16,1.7976190476190474,2.7325,0.5166666666666666,0.4369791666666667,0.2958125
2013-04-17,1.480952380952381,1.6375,0.26666666666666666,0.34739583333333335,0.21666666666666665
2013-04-18,0.3273809523809524,0.8583333333333333,0.06821333333333332,0.19269802083333332,0.0671875
2013-04-19,1.4107142857142858,1.6691666666666665,0.359274,0.45769208333333333,0.1984375
2013-04-20,2.088095238095238,1.5591666666666666,0.17666666666666667,0.4833333333333333,0.18645833333333334
2013-04-21,3.570238095238095,2.8666666666666667,0.564152,0.6230586458333334,0.278125
2013-04-22,4.779761904761904,3.518333333333333,0.8225706666666666,0.65390625,0.3061979166666667
2013-04-23,5.575,3.724166666666667,0.5558333333333334,0.7708333333333333,0.35828125
2013-04-24,2.7523809523809524,2.1658333333333335,0.1991666666666667,0.6130208333333333,0.2801979166666667
2013-04-25,0.3976190476190476,0.5983333333333334,0.10333333333333333,0.4114583333333333,0.12082291666666667
2013-04-26,2.1083333333333334,2.5766666666666667,0.5619103333333334,0.8403645833333334,0.28175
2013-04-27,2.0416666666666665,2.4908333333333332,0.791436,0.6994791666666667,0.29059375
2013-04-28,2.1845238095238093,2.1966666666666668,0.8663336666666668,0.7328125,0.44784375
2013-04-29,0.5916666666666667,1.2525,0.07916333333333334,0.3997828125,0.10625
2013-04-30,0.7083333333333334,1.1725,0.11,0.4791666666666667,0.10052083333333332
2013-05-01,1.194047619047619,1.8075,0.3075,0.48125,0.16354166666666667
2013-05-02,2.2916666666666665,2.5475,0.766795,0.6932291666666667,0.2739479166666667
2013-05-03,1.6738095238095239,1.5433333333333334,0.39285899999999996,0.3921875,0.22290625
2013-05-04,2.4583333333333335,2.3116666666666665,0.4775,0.4203125,0.18489583333333334
2013-05-05,5.222619047619047,5.1275,0.899667,0.9645833333333333,0.40096875
2013-05-06,5.951190476190476,5.045833333333333,0.7775,0.840625,0.4213125
2013-05-07,4.8309523809523816,4.261666666666667,0.8740643333333332,0.89765625,0.38434375
2013-05-08,3.9964285714285714,3.351666666666667,0.8434746666666666,0.75,0.40046875
2013-05-09,1.1666666666666667,1.0683333333333334,0.24333333333333332,0.5375,0.17552083333333335
2013-05-10,1.542857142857143,1.9633333333333334,0.21333333333333332,0.5510416666666667,0.175
2013-05-11,1.3678571428571429,2.729166666666667,0.2791666666666667,0.7192708333333333,0.15885416666666666
2013-05-12,2.1154761904761905,1.8608333333333333,0.2575,0.6302083333333333,0.15260416666666665
2013-05-13,3.1738095238095236,3.743333333333333,1.0180133333333332,0.8778645833333334,0.46920833333333334
2013-05-14,1.9976190476190478,2.5275,0.25452566666666665,0.546875,0.21871875
2013-05-15,2.905952380952381,3.055,0.6773976666666667,0.7088541666666667,0.3874583333333333
2013-05-16,1.6654761904761903,2.1916666666666664,0.6641666666666667,0.6260416666666667,0.2916354166666667
2013-05-17,3.2059523809523807,2.7075,0.855,0.640625,0.36353125
2013-05-18,3.3535714285714286,2.7391666666666667,0.7588206666666666,0.5510416666666667,0.34634375
2013-05-19,1.780952380952381,2.954166666666667,0.27166666666666667,0.2947916666666667,0.17708333333333334
2013-05-20,1.476190476190476,2.624166666666667,0.3383333333333334,0.4791666666666667,0.13489583333333335
2013-05-21,3.386904761904762,4.391666666666667,0.9837183333333333,0.8848958333333334,0.392171875
2013-05-22,3.063095238095238,2.355,0.7013206666666666,0.7651041666666667,0.3306979166666667
2013-05-23,2.4773809523809525,2.5433333333333334,0.715013,0.9984375,0.436328125
2013-05-24,3.9345238095238098,3.14,0.691077,0.9330729166666666,0.46766145833333334
2013-05-25,2.1333333333333333,1.8441666666666665,0.5709616666666667,0.6625,0.3020729166666667
2013-05-26,2.838095238095238,2.1208333333333336,0.805731,0.6067708333333333,0.4390208333333333
2013-05-27,1.9166666666666665,1.3166666666666667,0.2375,0.5229166666666667,0.30153125
2013-05-28,2.1607142857142856,1.3425,0.17833333333333332,0.7088541666666667,0.2947708333333333
2013-05-29,0.3880952380952381,0.9216666666666667,0.115,0.23802083333333335,0.08854166666666667
2013-05-30,1.7642857142857142,2.560833333333333,0.495,0.8088541666666667,0.21979166666666666
2013-05-31,2.6476190476190475,2.651666666666667,0.8487053333333334,0.4192708333333333,0.2583229166666667
2013-06-01,2.1214285714285714,2.1875,0.4225,0.6125,0.20259375
2013-06-02,4.588095238095239,3.151666666666667,0.9088206666666667,0.6380208333333333,0.44159375
2013-06-03,3.479761904761905,2.589166666666667,0.6665513333333333,0.6505208333333333,0.4009895833333333
2013-06-04,3.525,2.505,0.8032309999999999,0.8028645833333334,0.51453125
2013-06-05,2.992857142857143,1.9208333333333334,0.36833333333333335,1.2067708333333333,0.3390416666666667
2013-06-06,3.96547619047619,2.1691666666666665,0.5208333333333334,1.3533854166666666,0.44684375
2013-06-07,3.644047619047619,2.7875,0.2516666666666667,0.828125,0.6993541666666666
2013-06-08,4.85952380952381,3.8575,0.16083333333333333,0.8109375,0.7036145833333334
2013-06-09,1.4666666666666668,1.2283333333333333,0.13892733333333332,0.5960990625,0.31040625
2013-06-10,0.6880952380952381,0.5916666666666667,0.08083333333333334,0.5494791666666667,0.22185416666666666
2013-06-11,1.7452380952380953,1.5566666666666666,0.1406966666666667,0.6138749479166667,0.21880352437417652
2013-06-12,1.6297619047619047,1.295,0.42007,0.36130661458333335,0.2254034914361001
2013-06-13,3.1785714285714284,2.580833333333333,0.858864,0.5689590104166666,0.22579874835309616
2013-06-14,3.2154761904761906,3.163333333333333,0.75089,0.5689590104166666,0.22619400527009223
2013-06-15,3.7142857142857144,3.4658333333333333,0.9369279999999999,0.8021669791666666,0.22658926218708828
2013-06-16,5.089285714285714,3.4658333333333333,0.732128,0.9130503645833334,0.22698451910408435
2013-06-17,1.1904761904761905,0.8766666666666667,0.16303,0.4015646614583333,0.22737977602108037
2013-06-18,1.3273809523809526,1.6566666666666665,0.224434,0.7913673437500001,0.2277750329380764
2013-06-19,1.455952380952381,1.7291666666666665,0.28084,0.4762532291666667,0.22817028985507246
2013-06-20,2.125,2.601666666666667,0.522212,0.9977203645833332,0.2285655467720685
2013-06-21,1.7226190476190475,1.715,0.288456,0.7650098177083333,0.22896080368906455
2013-06-22,1.5,0.8858333333333333,0.092106,0.5589078645833333,0.2293560606060606
2013-06-23,1.7511904761904762,1.0716666666666668,0.189686,0.47892640625,0.22975131752305666
2013-06-24,3.0690476190476192,1.9775,0.18635400000000002,0.44417510416666667,0.2301465744400527
2013-06-25,3.552380952380952,2.0758333333333336,0.251328,0.6665299739583334,0.23054183135704875
2013-06-26,4.742857142857143,2.62,0.232526,0.6181454687500001,0.23093708827404477
2013-06-27,3.3285714285714287,2.3,0.319297,0.6451980208333332,0.23133234519104084
2013-06-28,7.033333333333333,5.065,0.5723900000000001,0.7896565104166666,0.2317276021080369
2013-06-29,2.938095238095238,1.8366666666666667,0.142086,0.6871134375000001,0.2321228590250329
2013-06-30,5.777380952380953,3.478333333333333,0.322252,0.7874110416666666,0.232518115942029
2013-07-01,4.632142857142857,2.684166666666667,0.17112199999999997,0.8109350000000001,0.23291337285902503
2013-07-02,0.44047619047619047,0.4625,0.031297,0.2526686979166667,0.2333086297760211
2013-07-03,0.9011904761904762,1.1458333333333333,0.165886,0.646695,0.23370388669301712
2013-07-04,0.7476190476190476,1.3708333333333333,0.132804,0.6391031770833333,0.23409914361001316
2013-07-05,0.5380952380952381,0.71,0.09948399999999999,0.46801984374999994,0.2344944005270092
2013-07-06,1.5285714285714285,1.88,0.302974,0.6510790104166666,0.23488965744400525
2013-07-07,2.5964285714285715,1.9425,0.165767,0.37109044270833336,0.23528491436100135
2013-07-08,2.8154761904761907,1.5358333333333334,0.089726,0.5672481770833333,0.23568017127799737
2013-07-09,2.6940476190476192,1.0258333333333334,0.071638,0.778856875,0.23607542819499341
2013-07-10,1.0023809523809524,0.49,0.36275199999999996,0.6911766666666666,0.23647068511198946
2013-07-11,1.1619047619047618,0.89,0.06944107692307692,0.7012278125000001,0.2368659420289855
2013-07-12,2.1511904761904765,1.4533333333333334,0.026710923076923073,0.5336730729166667,0.23726119894598152
2013-07-13,3.5023809523809524,1.9316666666666666,0.026061,0.4321992708333333,0.2376564558629776
2013-07-14,2.7785714285714285,1.5658333333333334,0.11654427272727273,0.45133921875,0.23805171277997367
2013-07-15,1.5416666666666667,0.7633333333333333,0.06731072727272727,0.5464508593749999,0.2384469696969697
2013-07-16,0.6880952380952381,0.58,0.08115800000000001,0.44684828125000003,0.23884222661396576
2013-07-17,1.2142857142857142,1.725,0.24585400000000004,0.6700051041666666,0.23923748353096178
2013-07-18,4.303571428571429,2.670833333333333,0.274414,0.49015375,0.23963274044795785
2013-07-19,4.279761904761904,2.62,0.19884900000000003,0.5440984635416666,0.24002799736495387
2013-07-20,2.9095238095238094,2.4,0.142324,0.59761546875,0.2404232542819499
2013-07-21,2.0142857142857142,1.4716666666666667,0.15660400000000002,0.46053494791666666,0.240818511198946
2013-07-22,2.822619047619048,2.2608333333333333,0.39746000000000004,0.5849980729166667,0.24121376811594203
2013-07-23,1.223809523809524,1.3808333333333334,0.12233199999999998,0.3189100260416666,0.2416090250329381
2013-07-24,1.1369047619047619,1.46,0.119476,0.5091867708333333,0.24200428194993412
2013-07-25,0.9214285714285714,1.6216666666666666,0.19397000000000003,0.5644680729166667,0.24239953886693016
2013-07-26,1.530952380952381,1.6925,0.557337,0.7883733854166667,0.2427947957839262
2013-07-27,3.395238095238095,2.4408333333333334,0.136017,0.9256677604166667,0.24319005270092225
2013-07-28,2.0976190476190477,1.4691666666666665,0.19896800000000003,0.5954769270833334,0.24358530961791833
2013-07-29,1.9595238095238094,2.3216666666666668,0.18088,1.0006236458333333,0.24398056653491437
2013-07-30,3.462531328320802,2.5271052631578947,0.2498248421052632,0.7637520175438597,0.24437582345191042
2013-07-31,1.6362781954887218,1.0503947368421052,0.22974515789473685,0.5598983470394736,0.24477108036890646
2013-08-01,1.2880952380952382,0.77,0.09519999999999999,0.7446402083333333,0.2451663372859025
2013-08-02,2.4666666666666663,1.5266666666666666,0.219674,0.737796875,0.24556159420289853
2013-08-03,0.9119047619047619,1.0833333333333333,0.13447,0.5023434375,0.2459568511198946
2013-08-04,2.7857142857142856,2.3658333333333332,0.1582938,0.5066739843750001,0.24635210803689062
2013-08-05,1.3547619047619046,1.0208333333333333,0.08434720000000001,0.4984940625,0.24674736495388672
2013-08-06,4.227380952380953,3.585833333333333,0.090678,0.7027247916666667,0.24714262187088276
2013-08-07,1.1154761904761905,0.7045833333333333,0.077945,0.47561166666666665,0.24753787878787878
2013-08-08,0.9761904761904762,1.3625,0.210987,0.590397890625,0.24793313570487485
2013-08-09,1.5738095238095238,1.765,0.24109399999999997,0.5364531770833334,0.24832839262187087
2013-08-10,2.740808416389812,2.9858139534883725,0.32732572727272724,0.5888280066287879,0.24872364953886691
2013-08-11,1.8817275747508302,1.8102325581395349,0.41769,0.277155,0.24911890645586296
2013-08-12,0.8286544850498339,0.5864534883720932,0.2040092727272727,0.3240085037878787,0.24951416337285903
2013-08-13,2.4738095238095235,1.88,0.250044,0.4648179166666666,0.26656167654808954
2013-08-14,1.9595238095238094,2.1841666666666666,0.20666666666666667,0.5088541666666667,0.23125
2013-08-15,3.411904761904762,2.851666666666667,0.13583333333333333,0.6151041666666667,0.3052083333333333
2013-08-16,3.975,3.305833333333333,0.11916666666666666,0.7927083333333333,0.43125
2013-08-17,1.3964285714285714,1.4183333333333334,0.2016666666666667,0.5,0.20104166666666665
2013-08-18,0.3678571428571429,0.6841666666666667,0.12,0.23020833333333335,0.14166666666666666
2013-08-19,0.6357142857142857,1.0183333333333333,0.14666666666666667,0.4541666666666667,0.18020833333333333
2013-08-20,2.7476190476190476,2.7841666666666667,0.43333333333333335,0.5473958333333333,0.3645833333333333
2013-08-21,3.0833333333333335,1.95,0.2991666666666667,0.6765625,0.3333333333333333
2013-08-22,3.4559523809523807,2.7841666666666667,0.24666666666666667,0.9041666666666666,0.3630208333333333
2013-08-23,1.7392857142857143,1.445,0.1875,0.5510416666666667,0.253125
2013-08-24,1.0130952380952383,1.7858333333333334,0.18083333333333332,0.5734375,0.20052083333333334
2013-08-25,1.205952380952381,1.8283333333333334,0.21833333333333332,0.4963541666666667,0.2203125
2013-08-26,1.6035714285714286,2.2691666666666666,0.3445256666666666,0.484375,0.2697916666666667
2013-08-27,1.6964285714285714,1.6175,0.3075,0.5984375,0.36875
2013-08-28,2.130952380952381,1.4258333333333335,0.175,0.6463541666666667,0.5666666666666667
2013-08-29,0.8261904761904763,0.8366666666666667,0.09583333333333334,0.39036458333333335,0.24166666666666667
2013-08-30,0.26071428571428573,0.4525,0.025833333333333333,0.2713541666666667,0.12395833333333332
2013-08-31,0.5416666666666666,1.0125,0.15833333333333333,0.5348958333333333,0.18854166666666666
2013-09-01,1.3023809523809524,1.7458333333333333,0.3075,0.565625,0.3239583333333333
2013-09-02,1.6154761904761905,1.5275,0.375,0.5557291666666667,0.29583333333333334
2013-09-03,2.932142857142857,2.466666666666667,0.44916666666666666,0.7,0.3666666666666667
2013-09-04,2.0416666666666665,1.3616666666666666,0.3,0.6239583333333333,0.321875
2013-09-05,0.6166666666666666,0.47,0.05416666666666667,0.3703125,0.19166666666666665
2013-09-06,1.911904761904762,1.3366666666666667,0.2475,0.5994791666666667,0.4322916666666667
2013-09-07,2.1583333333333337,1.695,0.1375,0.7171875,0.4020833333333333
2013-09-08,3.25,2.85,0.446077,0.9856770833333334,0.4807291666666667
2013-09-09,2.280952380952381,1.5975,0.2891666666666667,0.5244791666666667,0.26666666666666666
2013-09-10,1.6797619047619048,1.61,0.204634,0.6395181770833334,0.1810185185185185
2013-09-11,2.0273809523809523,2.1866666666666665,0.3481896666666667,0.7509825260416666,0.31741898148148145
2013-09-12,4.488095238095238,3.720833333333333,0.488936,0.9942708333333334,0.446875
2013-09-13,2.8345238095238092,2.1941666666666664,0.02,0.6833333333333333,0.3697916666666667
2013-09-14,1.9642857142857142,1.4791666666666665,0.02,0.665625,0.3197916666666667
2013-09-15,0.636904761904762,1.0491666666666668,0.04916666666666667,0.5770833333333333,0.18645833333333334
2013-09-16,1.4202380952380953,1.8216666666666665,0.12,0.7661458333333333,0.3510416666666667
2013-09-17,2.5273809523809523,2.2925,0.08083333333333334,1.0322916666666666,0.6302083333333334
2013-09-18,3.1297619047619047,1.9,0.07583333333333334,0.7692708333333333,0.6307291666666667
2013-09-19,3.3833333333333333,2.2091666666666665,0.08583333333333334,0.5354166666666667,0.49582291666666667
2013-09-20,1.655952380952381,1.2508333333333332,0.02,0.6473958333333333,0.2603854166666667
2013-09-21,1.5035714285714286,1.7683333333333335,0.03333333333333333,0.6635416666666667,0.253125
2013-09-22,1.9940476190476193,2.0791666666666666,0.02,1.09375,0.3260416666666667
2013-09-23,1.0595238095238095,0.9516666666666667,0.11083333333333334,0.5447916666666667,0.24270833333333333
2013-09-24,0.4023809523809524,0.5458333333333334,0.1025,0.4859375,0.146875
2013-09-25,0.3142857142857143,0.6675,0.0825,0.5489583333333333,0.15625
2013-09-26,1.3202380952380952,1.765,0.32166666666666666,0.9614583333333334,0.25104166666666666
2013-09-27,5.0285714285714285,4.34,0.6826283333333333,1.33203125,0.5166666666666666
2013-09-28,6.552380952380953,4.895,0.48735266666666666,1.0054663541666666,0.38125
2013-09-29,6.508333333333333,3.8225,0.4008333333333334,1.084375,0.415625
2013-09-30,4.163095238095238,2.3683333333333336,0.6404873333333333,0.9994791666666666,0.4447916666666667
2013-10-01,2.1833333333333336,1.5116666666666665,0.16333333333333333,0.70625,0.3161458333333333
2013-10-02,0.5726190476190477,0.42375,0.12166666666666666,0.3875,0.10416666666666667
2013-10-03,1.954761904761905,1.6983333333333335,0.47882066666666667,0.7104166666666667,0.3802083333333333
2013-10-04,3.8035714285714284,3.0975,0.7537053333333334,0.9752604166666666,0.6234375
2013-10-05,7.360714285714286,5.85,0.6209616666666666,1.35390625,0.634375
2013-10-06,6.902380952380953,3.856666666666667,0.5716666666666667,1.2260416666666667,0.7203125
2013-10-07,4.011904761904762,1.9033333333333333,0.2683333333333333,0.7020833333333333,0.3692708333333333
2013-10-08,2.2583333333333333,1.5708333333333335,0.5248846666666666,0.6302083333333333,0.2635416666666667
2013-10-09,4.058333333333333,3.3041666666666667,0.3516666666666666,1.240625,0.44375
2013-10-10,2.2928571428571427,1.94,0.2333333333333333,0.5661458333333333,0.23229166666666665
2013-10-11,1.5392857142857144,1.6366666666666665,0.37,0.8166666666666667,0.23229166666666665
2013-10-12,1.9321428571428572,1.675,0.335,1.065625,0.2520833333333333
2013-10-13,1.4964285714285714,1.1891666666666667,0.4040513333333333,0.7161458333333333,0.25
2013-10-14,1.0023809523809524,0.88,0.09416666666666666,0.5932291666666667,0.18020833333333333
2013-10-15,0.5559523809523809,0.5833333333333334,0.14833333333333334,0.4947916666666667,0.115625
2013-10-16,1.7970238095238096,0.6983333333333333,0.25916666666666666,0.8520833333333334,0.22291666666666665
2013-10-17,3.8464285714285715,1.6908333333333334,0.7939360000000001,1.2044270833333335,0.4171875
2013-10-18,6.6380952380952385,4.77,0.9570516666666667,1.5859375,0.5921875
2013-10-19,2.0511904761904765,1.3654166666666665,0.3675,0.6299479166666667,0.19166666666666665
2013-10-20,0.7154761904761905,0.6875,0.1775,0.7572916666666667,0.13854166666666665
2013-10-21,2.5142857142857142,2.195,0.4425,1.1308229166666666,0.2911458333333333
2013-10-22,3.805952380952381,2.961666666666667,0.7095386666666667,1.1158854166666665,0.4380208333333333
2013-10-23,0.7833333333333333,1.3416666666666666,0.1775,0.4354166666666667,0.159375
2013-10-24,0.5857142857142857,0.7966666666666667,0.05833333333333333,0.2328125,0.14583333333333334
2013-10-25,1.292857142857143,1.2408333333333332,0.17857,0.6912167447916666,0.2453125
2013-10-26,1.794047619047619,1.6,0.383577,0.8958333333333334,0.225
2013-10-27,5.48452380952381,4.458333333333333,0.802154,1.4932291666666666,0.5208333333333334
2013-10-28,7.152380952380953,5.650833333333334,0.8951413333333333,1.4559895833333334,0.6776041666666667
2013-10-29,1.0571428571428572,0.7833333333333333,0.37274366666666664,0.59609375,0.1703125
2013-10-30,2.394047619047619,2.0033333333333334,0.3625,0.9442708333333334,0.31354166666666666
2013-10-31,4.183333333333333,3.1325,0.3416666666666666,1.2989583333333334,0.4239583333333333
2013-11-01,5.561904761904762,3.924166666666667,0.500718,1.3286458333333333,0.5015625
2013-11-02,6.960714285714285,4.425833333333333,0.43083333333333335,1.25390625,0.525
2013-11-03,1.4583333333333333,1.0841666666666667,0.19,0.5630208333333333,0.209375
2013-11-04,1.0154761904761904,0.9591666666666667,0.2675,0.7166666666666667,0.20625
2013-11-05,5.016666666666667,4.17,0.6508333333333333,1.39296875,0.6036458333333333
2013-11-06,2.980952380952381,2.6766666666666667,0.35583333333333333,0.7828125,0.38958333333333334
2013-11-07,0.9619047619047618,0.9116666666666667,0.3225,0.5291666666666667,0.16145833333333334
2013-11-08,4.201190476190476,3.355833333333333,0.8788336666666667,1.24453125,0.6083333333333334
2013-11-09,2.704761904761905,2.0791666666666666,0.800026,0.88125,0.40520833333333334
2013-11-10,0.5440476190476191,0.6233333333333334,0.14583333333333334,0.34895833333333337,0.10052083333333332
2013-11-11,0.9702380952380953,0.8741666666666668,0.32,0.5880208333333333,0.15
2013-11-12,1.669047619047619,1.3325,0.45333333333333337,0.7828125,0.3302083333333333
2013-11-13,4.892857142857143,3.584166666666667,0.9712183333333333,1.3104166666666666,0.6969408161198866
2013-11-14,1.8583333333333334,1.8725,0.4819103333333334,0.7,0.8024453219927097
2013-11-15,3.242857142857143,4.001666666666667,0.6391666666666667,1.1809895833333335,0.7827612393681652
2013-11-16,1.3880952380952383,2.135,0.29941033333333333,0.4536458333333333,0.7630771567436209
2013-11-17,0.2702380952380953,0.4525,0.17833333333333332,0.32291666666666663,0.7433930741190766
2013-11-18,0.25357142857142856,0.3875,0.12083333333333333,0.284375,0.7237089914945323
2013-11-19,1.0369047619047618,0.905,0.3025,0.5244791666666667,0.7040249088699878
2013-11-20,1.775,1.47,0.5445256666666666,0.7020833333333333,0.6843408262454435
2013-11-21,3.119047619047619,2.3308333333333335,0.8667950000000001,0.9208333333333334,0.6646567436208992
2013-11-22,4.2023809523809526,3.088333333333333,0.8957309999999999,1.0854166666666667,0.6449726609963549
2013-11-23,5.946428571428571,4.32,1.0577696666666667,1.365625,0.6252885783718104
2013-11-24,2.488095238095238,3.0941666666666667,0.5384616666666667,0.6119791666666667,0.6056044957472662
2013-11-25,0.5059523809523809,0.5816666666666667,0.22833333333333333,0.3380208333333333,0.5859204131227217
2013-11-26,0.48690476190476195,1.0641666666666667,0.22666666666666668,0.32395833333333335,0.5662363304981773
2013-11-27,0.17023809523809522,0.7841666666666667,0.10833333333333334,0.14375,0.5465522478736331
2013-11-28,0.6178571428571429,0.6808333333333333,0.22916666666666669,0.3578125,0.5268681652490887
2013-11-29,1.8892857142857142,1.4266666666666665,0.5725,0.834375,0.5071840826245444
2013-11-30,1.0273809523809525,1.0141666666666667,0.5466666666666666,0.5614583333333333,0.4875
2013-12-01,2.3857142857142857,1.8108333333333335,0.7436923333333333,0.8416666666666666,0.4678159173754557
2013-12-02,3.322619047619048,2.4216666666666664,1.0133593333333333,1.0802083333333334,0.4481318347509113
2013-12-03,2.304761904761905,1.8175,0.7387053333333334,0.7864583333333333,0.428447752126367
2013-12-04,2.855952380952381,2.065,0.8820256666666667,0.928125,0.4087636695018226
2013-12-05,1.1964285714285714,1.04,0.496436,0.5442708333333333,0.3890795868772782
2013-12-06,4.007142857142857,2.706666666666667,1.017167,0.9528645833333333,0.36939550425273393
2013-12-07,6.863095238095238,5.275833333333334,1.080398,1.3526041666666666,0.3497114216281896
2013-12-08,4.948809523809524,3.6375,0.752885,0.8828125,0.3300273390036452
2013-12-09,0.38571428571428573,0.19416666666666668,0.19583333333333333,0.31145833333333334,0.3103432563791009
2013-12-10,0.5547619047619048,0.7725,0.27166666666666667,0.4416666666666667,0.29065917375455647
2013-12-11,0.6404761904761905,0.5208333333333334,0.2808333333333333,0.4135416666666667,0.27097509113001217
2013-12-12,0.47738095238095235,0.5433333333333333,0.21,0.3927083333333333,0.25129100850546787
2013-12-13,1.680952380952381,1.3583333333333334,0.6483333333333333,0.6083333333333333,0.23160692588092346
2013-12-14,1.4785714285714286,1.1175,0.6456026666666667,0.6869791666666667,0.2119228432563791
2013-12-15,1.1619047619047618,0.8158333333333333,0.4575,0.653125,0.1922387606318348
2013-12-16,4.033333333333333,2.9125,1.0415773333333334,1.015625,0.17255467800729046
2013-12-17,2.3238095238095235,1.4016666666666666,0.565013,0.67010734375,0.15097585054678006
2013-12-18,1.255952380952381,0.8541666666666667,0.43083333333333335,0.4916666666666667,0.1380681818181818
2013-12-19,1.1916666666666667,0.9541666666666667,0.49876866666666664,0.6223751822916668,0.25203598484848483
2013-12-20,0.9726190476190476,0.8033333333333332,0.5573846666666666,0.6984375,0.259375
2013-12-21,1.9321428571428572,1.4566666666666666,0.6681026666666666,0.8505208333333334,0.3286458333333333
2013-12-22,3.951190476190476,3.0108333333333333,1.0266926666666665,1.1518229166666667,0.575
2013-12-23,3.7119047619047616,2.8375,0.9043079999999999,1.1197916666666665,0.5671875
2013-12-24,7.15952380952381,5.7925,1.088616,1.69609375,0.8375
2013-12-25,4.498809523809524,4.1975,0.812885,1.1505208333333334,0.5776041666666666
2013-12-26,0.2357142857142857,0.37333333333333335,0.1875,0.29739583333333336,0.09895833333333333
